,statistical_equal_weight_pre_tax_value,statistical_equal_weight_pre_tax_return,statistical_equal_weight_pre_tax_cumulative_return,statistical_equal_weight_50_50_value,statistical_equal_weight_50_50_return,statistical_equal_weight_50_50_cumulative_return,statistical_equal_weight_ibovespa_value,statistical_equal_weight_ibovespa_return,statistical_equal_weight_ibovespa_cumulative_return,statistical_daily_realized_pnl,statistical_daily_gross_sale_value,statistical_daily_gross_buy_value,statistical_daily_transaction_cost,portfolio_tax_paid,portfolio_cumulative_tax_paid,statistical_equal_weight_value,statistical_equal_weight_return,statistical_equal_weight_cumulative_return,statistical_equal_weight_minus_50_50,statistical_equal_weight_minus_ibovespa
2021-05-21,2.0616898071577805,-0.0011435969336105467,1.06168980715778,1.6929414849265023,-0.002003927864309585,0.6929414849265019,1.0338947315156062,-0.0008883383183513338,0.03389473151560596,0.0,0.0,0.0,0.0,0.0,0.08182339828707082,1.9388431568105058,-0.0011435969336105467,0.9388431568105053,0.24590167188400347,0.9049484252948994
2021-05-24,2.0843153551006135,0.010974273561561665,1.084315355100613,1.6966622120922636,0.002197788404909362,0.6966622120922632,1.0460391488787497,0.011746280344557603,0.04603914887874949,0.1689320626985028,0.3740790647433259,0.3733316540245581,0.0007474107187678841,0.0,0.08182339828707082,1.960120552006306,0.010974273561561665,0.9601205520063056,0.26345833991404244,0.9140814031275561
2021-05-25,2.0618203979226837,-0.010792492183527513,1.0618203979226832,1.6778792064010188,-0.011070562871841383,0.6778792064010184,1.037234446290471,-0.008417182662538436,0.03723444629047079,0.0,0.0,0.0,0.0,0.0,0.08182339828707082,1.9389659662700063,-0.010792492183527624,0.9389659662700058,0.26108675986898744,0.901731519979535
2021-05-26,2.0808403122135326,0.009224816240062328,1.0808403122135322,1.6934597906111741,0.009285879550039233,0.6934597906111737,1.0456765030824893,0.008139005431424096,0.04567650308248905,0.0,0.0,0.0,0.0,0.0,0.08182339828707082,1.9568525710045819,0.009224816240062328,0.9568525710045814,0.26339278039340774,0.9111760679220924
2021-05-27,2.089133929303275,0.00398570569834833,1.0891339293032747,1.70302702513295,0.0056495197434378586,0.7030270251329496,1.0488644126403142,0.003048657542201072,0.04886441264031394,0.0,0.0,0.0,0.0,0.0,0.08182339828707082,1.9646520094476625,0.00398570569834833,0.964652009447662,0.2616249843147125,0.9157875968073481
2021-05-28,2.10062744415664,0.005501569187188471,1.1006274441566397,1.711503043789058,0.00497703121032167,0.7115030437890575,1.058934158703921,0.009600617527157906,0.058934158703920714,0.0,0.0,0.0,0.0,0.0,0.08182339828707082,1.9754606784063877,0.005501569187188471,0.9754606784063873,0.2639576346173298,0.9165265197024666
2021-05-31,2.110757888789992,0.004822580349281624,1.1107578887899914,1.7188733174355662,0.004306316411913258,0.7188733174355657,1.0644581818795171,0.005216587953265517,0.06445818187951691,0.0,0.0,0.0,0.0,0.013093422928527906,0.09491682121559872,1.9718940733263208,-0.001805454858734068,0.9718940733263204,0.2530207558907547,0.9074358914468035
2021-06-01,2.117643277305616,0.0032620456150804777,1.1176432773056155,1.7324319884006067,0.00788811532967948,0.7324319884006063,1.0817555429988275,0.016249920770742055,0.08175554299882726,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.9783264817416182,0.0032620456150804777,0.9783264817416177,0.24589449334101143,0.8965709387427905
2021-06-02,2.1215576163076646,0.001848441162870973,1.1215576163076642,1.7387701950410044,0.0036585601529148803,0.7387701950410039,1.093005996306073,0.010400180872710996,0.09300599630607276,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.9819833018440671,0.001848441162870973,0.9819833018440667,0.24321310680306274,0.8889773055379939
2021-06-04,2.1071806139360825,-0.006776625937976455,1.107180613936082,1.7251575378032649,-0.007828899573136816,0.7251575378032644,1.0974336484697194,0.004050894669022975,0.09743364846971914,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.9685521423921544,-0.006776625937976455,0.9685521423921539,0.2433946045888895,0.8711184939224348
2021-06-07,2.106124343871885,-0.0005012717264062383,1.1061243438718846,1.7238919130218273,-0.0007336285259195163,0.7238919130218269,1.1029155035294713,0.00499515853864696,0.1029155035294711,0.031087361258138144,0.1008284240011782,0.10062696860856844,0.00020145539260974662,0.0,0.09491682121559872,1.9675653628612169,-0.0005012717264062383,0.9675653628612164,0.24367344983938954,0.8646498593317453
2021-06-08,2.0761007390235524,-0.014255380949226182,1.076100739023552,1.7016097579905285,-0.012925494262711723,0.701609757990528,1.0945746502154792,-0.007562549703309385,0.09457465021547895,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.9395169690711278,-0.014255380949226182,0.9395169690711274,0.2379072110805993,0.8449423188556484
2021-06-09,2.097213169868083,0.010169270906603689,1.0972131698680827,1.7176182770969006,0.009407867480307086,0.7176182770969002,1.095586684995741,0.0009245918312310586,0.09558668499574074,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.959240442557567,0.010169270906603689,0.9592404425575665,0.24162216546066628,0.8636537575618257
2021-06-10,2.094612216179109,-0.0012401951915731457,1.0946122161791085,1.7166231038590656,-0.0005793913881244617,0.7166231038590651,1.0970119673112766,0.0013009306657840725,0.09701196731127637,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.9568106019815714,-0.0012401951915731457,0.956810601981571,0.24018749812250584,0.8597986346702946
2021-06-11,2.1053356830807917,0.005119547579667927,1.1053356830807912,1.7226248725894706,0.0034962646820451138,0.7226248725894702,1.091656616599057,-0.00488176143177832,0.09165661659905688,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.9668285869628148,0.005119547579667927,0.9668285869628144,0.2442037143733442,0.8751719703637575
2021-06-14,2.068721171500171,-0.017391293880053227,1.0687211715001705,1.6999166377416706,-0.013182344693342785,0.6999166377416701,1.098125205569565,0.005925479562117308,0.09812520556956472,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.9326228929952547,-0.017391293880053227,0.9326228929952542,0.23270625525358413,0.8344976874256895
2021-06-15,2.0509446676650827,-0.008592991689739149,1.0509446676650822,1.686054675499927,-0.008154495305228049,0.6860546754999266,1.0971384716588095,-0.0008985623003194831,0.09713847165880929,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.9160158805363467,-0.008592991689739149,0.9160158805363463,0.2299612050364197,0.818877408877537
2021-06-16,2.003784535865157,-0.02299434623636898,1.0037845358651567,1.6497157940729055,-0.02155261152266419,0.649715794072905,1.0901216971823267,-0.006395523133806313,0.09012169718232643,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.8719583479849127,-0.02299434623636898,0.8719583479849122,0.2222425539120072,0.7818366508025858
2021-06-17,1.9631485224494187,-0.020279632210153498,0.9631485224494183,1.6143554868650745,-0.021434181169188937,0.614355486865074,1.0799844821333693,-0.00929915905275469,0.07998448213336906,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.8339957211750522,-0.020279632210153498,0.8339957211750517,0.2196402343099777,0.7540112390416827
2021-06-18,2.0028903484441987,0.02024392222000304,1.0028903484441982,1.6405642953346606,0.016234843368037266,0.6405642953346602,1.082919382996129,0.0027175398455376865,0.08291938299612878,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.8711229879063382,0.02024392222000304,0.8711229879063378,0.2305586925716776,0.788203604910209
2021-06-21,2.0120016551267246,0.00454907912937097,1.0120016551267241,1.6506643079291292,0.006156425946359123,0.6506643079291288,1.0901722989213396,0.0066975585062887255,0.09017229892133938,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.8796348744391091,0.00454907912937097,0.8796348744391087,0.22897056650997993,0.7894625755177693
2021-06-22,2.015090191143685,0.0015350563997253985,1.0150901911436847,1.65202304879437,0.0008231479039764178,0.6520230487943695,1.0859723545832525,-0.003852550961203738,0.08597235458325225,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.882520219982264,0.0015350563997253985,0.8825202199822635,0.23049717118789403,0.7965478653990112
2021-06-23,2.0180613478792053,0.0014744534753721172,1.0180613478792049,1.6532015540158482,0.0007133709316817782,0.6532015540158478,1.0831133563290123,-0.002632662095102156,0.08311335632901207,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.8852959084630752,0.0014744534753721172,0.8852959084630747,0.23209435444722692,0.8021825521340626
2021-06-24,2.0285812769639033,0.005212888644715141,1.028581276963903,1.6605753998952502,0.004460342939728079,0.6605753998952497,1.0922722710903832,0.008456099915906456,0.09227227109038294,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.8951237460962302,0.005212888644715141,0.8951237460962298,0.23454834620098008,0.8028514750058469
2021-06-25,2.0110576913291456,-0.00863834534694341,1.0110576913291451,1.648717161257288,-0.007141041977804963,0.6487171612572875,1.073229149975121,-0.01743440863535972,0.07322914997512076,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.8787530127022578,-0.00863834534694341,0.8787530127022574,0.23003585144496985,0.8055238627271366
2021-06-28,2.0212576543676475,0.005071939548268567,1.021257654367647,1.6556104190178433,0.0041809825981908855,0.6556104190178429,1.074688166783332,0.0013594643867478329,0.07468816678333168,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.888281934408811,0.005071939548268567,0.8882819344088106,0.23267151539096775,0.813593767625479
2021-06-29,2.021876888265908,0.0003063606942552699,1.0218768882659077,1.6556772798091857,4.038437459330524e-05,0.6556772798091852,1.0738279372201094,-0.000800445738411093,0.07382793722010916,0.0,0.0,0.0,0.0,0.0,0.09491682121559872,1.8888604297731864,0.0003063606942552699,0.8888604297731859,0.2331831499640007,0.8150324925530767
2021-06-30,2.024864411069834,0.001477598770362576,1.0248644110698337,1.6559306598433419,0.00015303709077008065,0.6559306598433414,1.069400285056463,-0.004123241731918914,0.06940028505646278,0.0,0.0,0.0,0.0,0.025227697796960238,0.12014451901255896,1.8664237098246454,-0.011878442469799189,0.866423709824645,0.21049304998130358,0.7970234247681822
2021-07-01,2.0242326370573247,-0.00031200805794973085,1.0242326370573243,1.6537299784527983,-0.0013289695298907,0.6537299784527979,1.0598196891366498,-0.008958849229507515,0.05981968913664959,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,1.8658413705876318,-0.00031200805794973085,0.8658413705876313,0.21211139213483343,0.8060216814509817
2021-07-02,2.086493900970356,0.030757958731236545,1.0864939009703556,1.6993366123314038,0.027578041441368883,0.6993366123314033,1.0763158560549198,0.015565069310712776,0.07631585605491953,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,1.9232308424632,0.030757958731236545,0.9232308424631996,0.22389423013179632,0.8469149864082801
2021-07-05,2.156417826326679,0.033512643062988845,1.1564178263266784,1.7438134753277261,0.026173074053469803,0.7438134753277257,1.0703954525903874,-0.005500619015530228,0.07039545259038715,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,1.9876833912144007,0.033512643062988845,0.9876833912144003,0.24386991588667462,0.9172879386240131
2021-07-06,2.1389943575237553,-0.008079820427288609,1.1389943575237549,1.7306075221241315,-0.007573030826082294,0.730607522124131,1.0550040903072369,-0.01437913646391431,0.05500409030723663,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,1.9716232663470843,-0.008079820427288609,0.9716232663470838,0.2410157442229528,0.9166191760398472
2021-07-07,2.157407113983473,0.008608136994355364,1.1574071139834725,1.7453484114958013,0.00851775413155309,0.7453484114958009,1.0712303812841035,0.015380310963667654,0.0712303812841033,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,1.9885952695250584,0.008608136994355364,0.9885952695250579,0.24324685802925705,0.9173648882409546
2021-07-08,2.1475140364833374,-0.004585633113014409,1.147514036483337,1.7342981278937182,-0.0063312766260880116,0.7342981278937177,1.0578124868224636,-0.012525685133720321,0.05781248682246343,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,1.9794763012087404,-0.004585633113014409,0.97947630120874,0.24517817331502223,0.9216638143862765
2021-07-12,2.176046425688202,0.013286241076956085,1.1760464256882015,1.7578140606375203,0.013559336982253312,0.7578140606375199,1.0760797146061918,0.017268871384379825,0.07607971460619156,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,2.0057761005527213,0.013286241076956085,1.0057761005527208,0.24796203991520094,0.9296963859465293
2021-07-13,2.1988956610892965,0.010500343711126625,1.198895661089296,1.7740520811845322,0.009237621265313356,0.7740520811845317,1.0809206143051118,0.004498644136871954,0.08092061430511155,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,2.026837439016088,0.010500343711126625,1.0268374390160875,0.25278535783155576,0.9459168247109759
2021-07-14,2.2050484901035388,0.0027981450521368245,1.2050484901035383,1.7784521527225368,0.0024802380858326423,0.7784521527225363,1.0829362502424666,0.0018647400287121751,0.08293625024246642,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,2.0325088241675564,0.0027981450521368245,1.032508824167556,0.25405667144501964,0.9495725739250895
2021-07-15,2.1923853749273143,-0.005742783087563708,1.192385374927314,1.767987186122773,-0.005884311581699553,0.7679871861227725,1.075017078086917,-0.007312685445497347,0.07501707808691682,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,2.020836566866803,-0.005742783087563708,1.0208365668668025,0.25284938074402996,0.9458194887798856
2021-07-16,2.165758634791161,-0.012145100236784945,1.1657586347911604,1.749643941025218,-0.010375213825945195,0.7496439410252176,1.062299174348292,-0.011830420183889245,0.062299174348291686,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,1.9962933042000452,-0.012145100236784945,0.9962933042000448,0.24664936317482722,0.9339941298517531
2021-07-19,2.12114641415797,-0.020598888498714274,1.1211464141579697,1.7151520179293382,-0.019713681330882027,0.7151520179293378,1.0491005540890421,-0.012424579231502308,0.0491005540890419,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,1.9551718810160985,-0.020598888498714274,0.9551718810160981,0.24001986308676027,0.9060713269270562
2021-07-20,2.134167103338028,0.006138515046933524,1.1341671033380276,1.726358717795633,0.006533939702805025,0.7263587177956325,1.0575847789969048,0.00808714176614811,0.05758477899690462,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,1.9671737330270571,0.006138515046933524,0.9671737330270567,0.24081501523142412,0.909588954030152
2021-07-21,2.140652221400518,0.0030387114731300624,1.1406522214005177,1.7328975748593756,0.0037876583796512264,0.7328975748593751,1.0620377320300576,0.004210492739292526,0.06203773203005736,-0.048148534617704034,0.1304918627083474,0.1302311397059331,0.0002607230024142805,0.0,0.12014451901255896,1.9731514064192466,0.0030387114731300624,0.9731514064192461,0.240253831559871,0.9111136743891888
2021-07-22,2.11632246541228,-0.011365580893995197,1.1163224654122796,1.719219746983409,-0.007893038846843892,0.7192197469834085,1.0638762618808668,0.0017311342105472693,0.06387626188086659,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,1.9507253944934881,-0.011365580893995197,0.9507253944934877,0.23150564751007918,0.8868491326126211
2021-07-23,2.1102742849657856,-0.0028578728172770074,1.1102742849657852,1.7109180333814609,-0.004828768176095344,0.7109180333814604,1.0546498781341453,-0.00867242185703987,0.054649878134145125,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,1.9451504694145931,-0.0028578728172770074,0.9451504694145927,0.23423243603313226,0.8905005912804476
2021-07-26,2.0979021098599313,-0.005862827971698903,1.0979021098599309,1.7071264173816452,-0.002216129543226586,0.7071264173816447,1.0626702537677213,0.007604775575156042,0.06267025376772106,-0.0009378713492626718,0.09687059760816297,0.0966770499605942,0.00019354764756875716,0.0,0.12014451901255896,1.933746386833346,-0.005862827971698903,0.9337463868333455,0.22661996945170082,0.8710761330656245
2021-07-27,2.0868839596979414,-0.005251984880612737,1.086883959697941,1.694750827602931,-0.007249369263288341,0.6947508276029306,1.0509306503166826,-0.011047268340687588,0.050930650316682424,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,1.9235903800467578,-0.005251984880612737,0.9235903800467573,0.2288395524438267,0.8726597297300749
2021-07-28,2.0871736051882226,0.00013879328984023331,1.0871736051882221,1.700956604229943,0.0036617634438860236,0.7009566042299427,1.0650485355013368,0.013433698199210253,0.0650485355013366,0.0,0.0,0.0,0.0,0.0,0.12014451901255896,1.9238573614839094,0.00013879328984023331,0.923857361483909,0.2229007572539663,0.8588088259825724
2021-07-29,2.1200642289575318,0.015758451375367466,1.1200642289575313,1.721155617609684,0.011875090363569596,0.7211556176096836,1.0598955917451698,-0.004838224347908704,0.05989559174516956,-0.00016226790143640264,0.0026237852091211913,0.002618542881031039,5.24232809015223e-06,0.0,0.12014451901255896,1.9541743741679964,0.015758451375367466,0.954174374167996,0.2330187565583124,0.8942787824228264
2021-07-30,2.0762485568209135,-0.020667143729962922,1.076248556820913,1.6840169736955724,-0.021577737384193885,0.6840169736955719,1.0272237355890468,-0.030825542072806633,0.02722373558904656,0.0,0.0,0.0,0.0,0.00463288587982926,0.12477740489238821,1.9091542856238268,-0.02303790753746693,0.9091542856238264,0.22513731192825448,0.8819305500347798
2021-08-02,2.099200416943687,0.011054485768272615,1.0992004169436864,1.6977006863994162,0.00812563823143364,0.6977006863994157,1.033253776154774,0.005870230950484556,0.03325377615477376,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.930259004503692,0.011054485768272615,0.9302590045036916,0.23255831810427585,0.8970052283489178
2021-08-03,2.1222384441612645,0.010974667798094195,1.122238444161264,1.7158218046067593,0.010673918172098729,0.7158218046067588,1.042201850336923,0.00866009337555873,0.04220185033692281,-0.0017952958144441778,0.09808593902243194,0.09788996312028923,0.00019597590214272118,0.0,0.12477740489238821,1.9514429558424,0.010974667798094195,0.9514429558423996,0.23562115123564076,0.9092411055054768
2021-08-04,2.094284033574585,-0.013172134669215962,1.0942840335745845,1.6941596051783556,-0.012624970361283072,0.6941596051783552,1.0272237355890468,-0.014371606366879952,0.02722373558904656,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.9257382864287511,-0.013172134669215962,0.9257382864287507,0.2315786812503955,0.8985145508397041
2021-08-05,2.0589644906842173,-0.016864733877612226,1.0589644906842168,1.6680406901511275,-0.015417033287414728,0.6680406901511271,1.0258068868966794,-0.0013792990205341304,0.025806886896679204,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.8932612227102013,-0.016864733877612226,0.8932612227102008,0.2252205325590737,0.8674543358135216
2021-08-06,2.0761683377067324,0.008355582187237198,1.076168337706732,1.6823546648601888,0.008581310272331777,0.6823546648601884,1.0357332613664156,0.009676650251165597,0.035733261366415414,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.9090805224584655,0.008355582187237198,0.909080522458465,0.22672585759827668,0.8733472610920496
2021-08-09,2.1095846153277917,0.016095167725161286,1.1095846153277913,1.7037421309207315,0.01271281645141098,0.703742130920731,1.0374958886087051,0.001701815813044405,0.0374958886087049,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.939807493668273,0.016095167725161286,0.9398074936682725,0.23606536274754153,0.9023116050595676
2021-08-10,2.094465590492344,-0.007166825509437369,1.0944655904923435,1.691765543698401,-0.007029577425462952,0.6917655436984005,1.0306056184797552,-0.006641250538534593,0.03060561847975496,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.9259052318392536,-0.007166825509437258,0.9259052318392531,0.23413968814085262,0.8952996133594981
2021-08-11,2.066490544410664,-0.013356651075420056,1.0664905444106636,1.6771200835161915,-0.008656908894238868,0.677120083516191,1.029374309497103,-0.0011947431302270495,0.029374309497102846,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.9001815876532506,-0.013356651075420056,0.9001815876532502,0.22306150413705916,0.8708072781561473
2021-08-12,2.038286947582087,-0.013648064785421243,1.0382869475820864,1.6531058981022473,-0.01431870362174481,0.6531058981022468,1.0179467501033121,-0.011101461624172249,0.017946750103311926,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.8742477862408944,-0.013648064785421243,0.8742477862408939,0.2211418881386471,0.856301036137582
2021-08-13,2.0184280306334625,-0.009742944668404974,1.018428030633462,1.6466084131798773,-0.003930471078609665,0.6466084131798768,1.0221045263255548,0.004084473202375927,0.022104526325554597,0.023231323653855076,0.3973336429754132,0.39653976956287496,0.0007938734125382881,0.0,0.12477740489238821,1.8559870937646687,-0.009742944668404974,0.8559870937646683,0.20937868058479148,0.8338825674391137
2021-08-16,1.9574076576618669,-0.030231631767640987,0.9574076576618664,1.6000493360797001,-0.028275743478234583,0.6000493360796997,1.0051192092634917,-0.01661798438866613,0.00511920926349152,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.7998775753804812,-0.030231631767640987,0.7998775753804808,0.19982823930078109,0.7947583661169892
2021-08-17,1.9228879515765152,-0.01763541996488649,0.9228879515765147,1.580174991768015,-0.012421082190115174,0.5801749917680146,0.9943579061000398,-0.010706494378251219,-0.005642093899960399,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.7681359784532649,-0.01763541996488649,0.7681359784532644,0.18796098668524985,0.7737780723532248
2021-08-18,1.9302835720381823,0.003846100577833411,0.9302835720381819,1.5867311447921413,0.004149004419308433,0.5867311447921408,0.9837231072841205,-0.010695141810286413,-0.01627689271587973,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.774936407261682,0.003846100577833411,0.7749364072616816,0.18820526246954072,0.7912132999775613
2021-08-19,1.9227325701418336,-0.003911861451722176,0.9227325701418332,1.5702854227809044,-0.010364529659113275,0.570285422780904,0.9881254585782598,0.004475193539260625,-0.011874541421740381,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.7679931019508568,-0.003911861451722176,0.7679931019508563,0.19770767916995236,0.7798676433725967
2021-08-20,1.9299881208425889,0.003773562071723857,0.9299881208425884,1.577790941330456,0.004779716120818067,0.5777909413304556,0.9956145159521981,0.007579055178594141,-0.004385484047802146,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.774664733663448,0.003773562071723857,0.7746647336634476,0.19687379233299196,0.7790502177112497
2021-08-23,1.9562310249786277,0.013597443348294602,0.9562310249786272,1.5955368678624575,0.011247324386992164,0.5955368678624571,0.9907145808910968,-0.004921518301101768,-0.009285419108903459,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.7987956368416531,0.013597443348294602,0.7987956368416527,0.2032587689791956,0.8080810559505561
2021-08-24,1.9975444885882128,0.021118908289493366,0.9975444885882123,1.628907955725367,0.020915272178960498,0.6289079557253665,1.0138142747505756,0.02331619449741207,0.013814274750575395,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.8367842369276528,0.021118908289493366,0.8367842369276524,0.20787628120228585,0.822969962177077
2021-08-25,2.0063816214170287,0.004423998003199259,1.0063816214170282,1.6410808557640628,0.007473043517228772,0.6410808557640624,1.0189334840140676,0.005049454708804024,0.01893348401406736,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.8449101667241286,0.004423998003199259,0.8449101667241281,0.20382931096006573,0.8259766827100608
2021-08-26,1.957677935607545,-0.024274387927799124,0.9576779356075447,1.6013898477134714,-0.024185894260592034,0.6013898477134709,1.0012734770984961,-0.01733185452498842,0.001273477098495901,-0.0001371414457992713,0.0030799084676672826,0.0030737548043952203,6.153663272062503e-06,0.0,0.12477740489238821,1.8001261016451264,-0.024274387927799124,0.800126101645126,0.19873625393165506,0.7988526245466301
2021-08-27,1.9874943622229775,0.015230506547124767,0.987494362222977,1.625646296651191,0.015147122964688453,0.6256462966511906,1.0177527767704284,0.016458340352414336,0.01775277677042819,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.8275429340218827,0.015230506547124767,0.8275429340218823,0.20189663737069163,0.8097901572514541
2021-08-30,1.963315212491892,-0.012165644436868517,0.9633152124918916,1.6116641764965773,-0.008600960850719375,0.6116641764965769,1.0098420382380475,-0.007772750625631875,0.009842038238047301,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.805309696493461,-0.012165644436868517,0.8053096964934605,0.19364551999688362,0.7954676582554132
2021-08-31,1.9216530478189846,-0.021220313685660575,0.9216530478189842,1.5765301398520002,-0.021799849594567045,0.5765301398519997,1.0017541936191208,-0.008009019542341789,0.0017541936191205476,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.767000458434105,-0.021220313685660575,0.7670004584341046,0.19047031858210484,0.765246264814984
2021-09-01,1.890537089343399,-0.016192287421967877,0.8905370893433986,1.5562090379114795,-0.0128897643164807,0.556209037911479,1.0069408718679635,0.0051775957434272435,0.0069408718679633274,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.738388679136391,-0.016192287421967877,0.7383886791363905,0.18217964122491148,0.7314478072684272
2021-09-02,1.8452254189853048,-0.023967617780951023,0.8452254189853043,1.5197644731878723,-0.02341881060690776,0.5197644731878719,0.9840098504718615,-0.022772957217997325,-0.01599014952813871,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.6967236437201176,-0.023967617780951023,0.6967236437201172,0.1769591705322453,0.7127137932482559
2021-09-03,1.8261061367613525,-0.010361488643737649,0.826106136761352,1.5066098061074198,-0.008655727458123263,0.5066098061074193,0.9861688580030867,0.0021940913804774365,-0.013831141996913487,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.6791430609541504,-0.010361488643737649,0.67914306095415,0.17253325484673065,0.6929742029510635
2021-09-06,1.8472124301144515,0.011558086864836614,0.847212430114451,1.5213775782591359,0.009801988605046441,0.5213775782591354,0.9940627292891301,0.008004583821504818,-0.005937270710870135,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.6985507423111461,0.011558086864836614,0.6985507423111457,0.17717316405201022,0.7044880130220158
2021-09-08,1.7891835821931013,-0.03141427968723376,0.7891835821931008,1.471874500525428,-0.03253832476639551,0.4718745005254277,0.9564825044487364,-0.03780468146840987,-0.04351749555126383,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.6451919942292252,-0.03141427968723376,0.6451919942292248,0.17331749370379712,0.6887094897804886
2021-09-09,1.8158168525373852,0.014885711343068708,0.8158168525373848,1.4909610875252182,0.0129675369693385,0.49096108752521794,0.9729112023816552,0.017176161462971518,-0.02708879761834504,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.669681847359249,0.014885711343068708,0.6696818473592485,0.17872075983403057,0.6967706449775936
2021-09-10,1.8096266305874893,-0.003409056338058436,0.8096266305874888,1.4904542571971588,-0.0003399353157502727,0.4904542571971586,0.9638450574751419,-0.009318573868118296,-0.03615494252485829,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.6639898078749678,-0.003409056338058436,0.6639898078749673,0.17353555067780868,0.7001447503998256
2021-09-13,1.828594251171356,0.010481510529997573,0.8285942511713555,1.5064929036565928,0.010760911569064335,0.5064929036565924,0.9817074713467655,0.018532453668866022,-0.01829252865323472,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.6814309345680178,0.010481510529997573,0.6814309345680174,0.174938030911425,0.6997234632212521
2021-09-14,1.858963727142382,0.016608099884144245,0.8589637271423816,1.5229655263172548,0.010934417693358789,0.5229655263172543,0.9798267733801119,-0.0019157417270885269,-0.020173226619888296,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.7093563074776135,0.016608099884144245,0.709356307477613,0.18639078116035868,0.7295295340975013
2021-09-15,1.9068051773621537,0.02573554799442701,0.9068051773621533,1.556612187952527,0.022092858343704336,0.5566121879525265,0.9703979826773382,-0.009622915967326673,-0.02960201732266199,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.75334752876828,0.02573554799442701,0.7533475287682796,0.19673534081575306,0.7829495460909416
2021-09-16,1.8612853694941598,-0.023872290891807535,0.8612853694941593,1.5240706452525556,-0.0209053629104462,0.5240706452525552,0.9596957148760678,-0.011028740776792278,-0.04030428512393247,0.0,0.0,0.0,0.0,0.0,0.12477740489238821,1.7114911065270917,-0.023872290891807535,0.7114911065270912,0.18742046127453604,0.7517953916510237
